generation,gac,epc,nnd
8200,44.23231487792302,9.456332238941958,
8250,43.07336221808677,7.369326264867827,
8300,51.013636790885286,4.425335970616366,
8350,50.13925133662347,4.882211007606564,
8400,39.64719341775451,5.452967840904863,
8450,38.834485317951774,5.739890563869526,
8500,39.65367792733067,4.983805724771015,
8550,37.57144982922576,5.793772189732447,
8600,41.15585021719719,3.7570941886511076,
8650,44.53851981959603,3.024160380969582,
8700,39.58301235414727,1.2836547378054626,
8750,36.35514095970699,1.7107193492353623,
8800,36.73432707325515,2.9642356525523526,
8850,34.29072436403207,5.233307260479412,
8900,46.11222915352038,4.457670704898499,
8950,51.893539525292454,5.242466756306567,
9000,50.72716643280069,5.228866622453743,
9050,53.607605343785316,2.5504284615977504,
9100,55.19093515897135,1.7551596824868076,
9150,57.15365908519947,2.0812440746771315,
9200,60.35808712830066,3.8826432614839272,
9250,57.311438914788106,1.9553435282052596,
9300,59.01504483488614,3.545066722669972,
9350,63.45128475758907,4.268314727520938,
9400,71.9348010743454,5.830214714201345,
9450,78.39344786190138,4.095415092865199,
9500,82.39231075669613,5.231989935352162,
9550,85.53518538014885,3.7485780698628197,
9600,83.2281724643741,5.4027505010627515,
9650,87.19682312489493,2.2777946758955365,
9700,84.49075448310292,1.7262916023510102,
9750,90.47166205527247,1.0493924402248629,
9800,81.11111735028442,3.8695117831191164,
9850,79.36650644891004,5.054472975719837,
9900,81.22702285194447,5.130950763591014,
9950,78.64899606461398,4.4378866210960695,
10000,88.65901360207846,1.3936081574828965,
