generation,gac,mean_novelty,archive_size
229,7.88,0.4914178170439197,200
230,7.5,0.45289514187503643,200
231,6.16,0.47144751186731637,200
232,6.52,0.466024519430116,200
233,7.04,0.5025261361557732,200
234,6.56,0.4585876515748747,200
235,5.92,0.4412507961434248,200
236,6.68,0.4508427049447406,200
237,7.5,0.4599732015177684,200
238,6.08,0.4843649784038682,200
239,6.02,0.48290508408737,200
240,6.28,0.4871670998568282,200
241,6.02,0.49236784855529486,200
242,6.38,0.4851955835934632,200
243,6.36,0.46771960415151975,200
244,6.68,0.5073359802713223,200
245,6.5,0.49319055294232056,200
246,6.4,0.5217307366345131,200
247,6.14,0.5160533612368892,200
248,5.98,0.47094057771849007,200
249,6.6,0.4661206233431894,200
250,6.82,0.47371928570238814,200
251,7.44,0.4863181016159394,200
252,5.94,0.5050772193531443,200
253,5.9,0.49246513762075617,200
254,5.96,0.5188420855948819,200
255,6.52,0.5237857029735502,200
256,6.66,0.5225551919613455,200
257,7.12,0.5082854823019328,200
258,7.0,0.5256530727276835,200
259,6.62,0.5620196527034997,200
260,7.38,0.5665220527719798,200
261,6.48,0.5678793555111747,200
262,7.4,0.538446761773034,200
263,7.36,0.5221045071621166,200
264,7.76,0.5788777700266077,200
265,7.9,0.5565556432520942,200
266,8.04,0.5725786072225794,200
267,8.06,0.5246736915396609,200
268,9.3,0.5435129959956567,200
269,8.82,0.5635196917156159,200
270,9.48,0.49712965372691537,200
271,10.44,0.5349071243980902,200
272,8.52,0.5306563204863132,200
273,9.4,0.5504185365404392,200
274,9.9,0.5807197923779549,200
275,8.94,0.5724780537391388,200
276,9.16,0.5751169033391407,200
277,9.86,0.5532166765020121,200
278,8.56,0.5562000100763879,200
279,8.84,0.4781563192823687,200
280,8.18,0.5399388973748966,200
281,9.0,0.5176162167926488,200
282,7.82,0.5715052146825841,200
283,8.58,0.580129091723774,200
284,9.18,0.5667658545406199,200
285,9.04,0.5890951861400214,200
286,9.1,0.6153567063655218,200
287,10.38,0.6085447408261312,200
288,8.66,0.5682806677280619,200
289,8.58,0.591384287409911,200
290,9.32,0.6623281002664518,200
291,8.66,0.6286027191840706,200
292,7.98,0.618421427291637,200
293,8.64,0.6291842303362952,200
294,8.46,0.5798073279101721,200
295,5.94,0.5543675725057624,200
296,6.1,0.47454704584969365,200
297,6.3,0.5378946290632519,200
298,6.18,0.5174894582970987,200
299,6.16,0.5345687613080243,200
300,6.58,0.5177025012034701,200
301,6.72,0.505216581029298,200
302,6.54,0.5209184555744798,200
303,6.8,0.5204373533932212,200
304,7.22,0.49028162537457765,200
305,7.06,0.5033198181618175,200
306,7.22,0.5205318331641273,200
307,7.44,0.5355950787203682,200
308,7.6,0.5474636683750959,200
309,7.88,0.5667279213299262,200
310,7.46,0.5574927511508347,200
311,7.12,0.5455679277956456,200
312,7.52,0.5734254777853194,200
